,VehicleAge,VehOdo,AuctionVal,MakeVal,NationalityVal,VNSTVal,WarrantyCostVal,IsBadBuy,VehBCost,WheelTypeVal
49321,6,81304,2,6,0,27,35,0,6250.0,0
49322,8,58260,2,5,0,27,150,0,10955.0,0
49323,5,92044,2,6,0,27,167,0,6035.0,1
49324,3,72948,2,24,0,27,59,0,6535.0,1
49325,4,59433,2,5,0,27,42,0,6385.0,1
49326,2,54184,2,4,0,27,42,0,8335.0,0
49327,5,89839,2,3,0,27,112,0,6185.0,0
49328,4,78852,2,4,0,27,114,0,5735.0,1
49329,5,53426,2,6,0,27,15,0,8835.0,0
49330,5,78434,2,6,0,27,42,0,5035.0,1
49331,3,47280,2,14,2,27,1,0,6735.0,1
49332,6,67638,2,3,0,27,72,0,6235.0,0
49333,6,95726,2,13,0,27,25,0,6535.0,0
49334,4,61425,2,24,0,27,43,0,7635.0,1
49335,4,47582,2,14,2,27,1,0,6335.0,1
49336,6,91460,2,24,0,27,211,0,6035.0,0
49337,4,60316,2,3,0,27,56,0,8835.0,0
49338,5,89289,2,3,0,27,198,0,8185.0,0
49339,3,51034,2,4,0,27,67,0,5685.0,1
49340,3,78926,2,3,0,27,27,1,5935.0,1
49341,4,68943,2,3,0,27,56,0,8535.0,0
49342,3,55508,2,6,0,27,42,0,5735.0,1
49343,3,83914,2,6,0,27,149,0,7735.0,0
49344,5,79116,2,1,0,27,195,0,7685.0,0
49345,4,80524,2,3,0,27,70,0,6635.0,1
49346,5,69674,2,5,0,27,12,0,5785.0,0
49347,4,67562,2,6,0,27,31,0,5535.0,0
49348,5,94707,2,3,0,27,211,0,5285.0,1
49349,5,69088,2,4,0,27,88,0,5935.0,1
49350,5,85135,2,3,0,27,209,0,7735.0,1
49351,4,87043,2,5,0,27,93,0,5685.0,0
49352,4,81342,2,3,0,27,112,0,7985.0,0
49353,3,88667,2,3,0,27,35,0,6035.0,0
49354,5,73761,2,17,2,27,59,0,8385.0,0
49355,5,76887,2,6,0,27,80,0,5235.0,1
49356,4,76805,2,17,2,27,132,1,7235.0,0
49357,3,89569,2,20,2,27,9,0,7635.0,0
49358,6,70824,2,6,0,27,42,1,6835.0,0
49359,8,46743,2,25,0,27,165,1,5135.0,2
49360,4,51497,2,5,0,27,42,0,5735.0,1
49361,4,74854,2,6,0,27,132,0,6935.0,0
49362,5,61733,2,24,0,27,72,0,7885.0,0
49363,3,88104,2,4,0,27,164,0,6985.0,1
49364,4,88437,2,24,0,27,198,0,6435.0,0
49365,3,65579,2,3,0,27,21,1,5835.0,2
49366,4,80233,2,14,2,27,9,0,5435.0,1
49367,5,83434,2,10,2,27,9,0,4635.0,0
49368,2,62617,2,5,0,27,12,0,8785.0,0
49369,4,95405,2,3,0,27,108,1,8335.0,0
49370,4,82555,2,3,0,27,70,0,6685.0,0
49371,5,63686,2,5,0,27,116,0,10355.0,0
49372,4,77884,2,24,0,27,97,0,8635.0,0
49373,5,78524,2,5,0,27,146,0,9635.0,0
49374,3,62775,2,4,0,27,88,1,6170.0,1
49375,5,80256,2,3,0,27,112,0,5835.0,0
49376,4,64920,2,13,0,27,12,0,7485.0,0
49377,7,77750,2,3,0,27,208,0,5935.0,1
49378,3,86185,2,4,0,27,131,0,5935.0,0
49379,5,71184,2,4,0,27,114,1,4835.0,0
49380,4,73066,2,10,2,27,27,1,7435.0,2
49381,8,75951,2,1,0,27,208,0,4660.0,1
49382,3,69487,2,3,0,27,43,0,6635.0,0
49383,4,80461,2,24,0,27,9,0,5985.0,1
49384,6,83888,2,5,0,27,131,1,4235.0,0
49385,4,56245,2,3,0,27,15,0,6385.0,1
49386,4,77175,2,21,3,27,17,0,7385.0,1
49387,3,69413,2,3,0,27,21,0,7785.0,3
49388,9,94235,2,7,0,27,205,0,8290.0,0
49389,3,72315,2,3,0,27,186,0,7435.0,0
49390,5,81942,2,5,0,27,51,0,10555.0,0
49391,5,75355,2,6,0,27,80,1,8835.0,0
49392,4,80583,2,3,0,27,35,0,5235.0,1
49393,9,88977,2,6,0,27,117,0,6935.0,3
49394,3,90469,2,6,0,27,41,0,8835.0,1
49395,3,96377,2,3,0,27,41,0,5985.0,1
49396,6,86833,2,5,0,27,131,1,10255.0,2
49397,3,64946,2,4,0,27,56,0,7735.0,1
49398,4,74499,2,3,0,27,97,0,6735.0,1
49399,5,76662,2,3,0,27,80,0,8285.0,0
49400,5,65394,2,6,0,27,31,1,5635.0,2
49401,5,70930,2,5,0,27,132,1,7435.0,2
49402,9,86893,2,18,0,27,39,1,4735.0,2
49403,4,102269,2,6,0,27,144,0,6935.0,0
49404,3,80987,2,3,0,27,35,0,6335.0,0
49405,4,79014,2,3,0,27,27,0,7235.0,1
49406,4,77689,2,24,0,27,186,0,7135.0,0
49407,5,72406,2,4,0,27,114,1,5035.0,2
49408,4,64394,2,14,2,27,21,0,5735.0,0
49409,4,71710,2,24,0,27,97,0,6435.0,0
49410,4,82215,2,3,0,27,198,0,6935.0,1
49411,5,84022,2,24,0,27,215,0,5760.0,1
49412,5,77663,2,3,0,27,27,0,5735.0,1
49413,4,61234,2,4,0,27,88,1,5735.0,1
49414,3,77366,2,3,0,27,186,0,7035.0,0
49415,2,83250,2,18,0,27,35,0,9035.0,0
49416,8,79536,2,6,0,27,90,0,5035.0,1
49417,5,83583,2,3,0,27,93,1,5035.0,2
49418,6,86351,2,21,3,27,20,0,8235.0,1
49419,4,49446,2,25,0,27,11,1,5935.0,1
49420,4,90667,2,5,0,27,61,0,10185.0,0
49421,6,81775,2,13,0,27,20,0,7585.0,0
49422,4,65361,2,6,0,27,72,0,8235.0,0
49423,7,91264,2,3,0,27,205,0,9985.0,0
49424,5,85431,2,5,0,27,20,0,5385.0,0
49425,4,98648,2,3,0,27,41,0,5485.0,1
49426,6,90427,2,4,0,27,148,1,4835.0,2
49427,3,44985,2,5,0,27,18,0,7485.0,1
49428,4,54274,2,3,0,27,15,0,6485.0,0
49429,5,71480,2,25,0,27,195,0,6785.0,1
49430,4,71795,2,4,0,27,114,0,5335.0,1
49431,7,49721,2,5,0,27,35,0,4435.0,1
49432,5,83618,2,3,0,27,93,0,5035.0,1
49433,5,88708,2,24,0,27,112,0,7435.0,0
49434,4,75779,2,1,0,27,132,0,8035.0,0
49435,7,93130,2,17,2,27,110,0,6785.0,0
49436,4,86765,2,14,2,27,176,0,7085.0,0
49437,5,59133,2,14,2,27,2,0,4585.0,1
49438,6,85560,2,20,2,27,9,0,4235.0,0
49439,2,46865,2,4,0,27,50,0,6535.0,1
49440,5,70885,2,24,0,27,97,0,7835.0,0
49441,5,81078,2,3,0,27,93,0,5385.0,1
49442,3,37073,2,4,0,27,37,0,6685.0,0
49443,4,82331,2,6,0,27,35,0,9035.0,0
49444,3,64319,2,5,0,27,31,0,7085.0,1
49445,6,72075,2,4,0,27,146,0,4435.0,1
49446,5,77752,2,3,0,27,114,1,8785.0,0
49447,7,84706,2,7,0,27,135,0,9335.0,0
49448,4,72880,2,4,0,27,114,0,5535.0,1
49449,3,65169,2,6,0,27,31,0,6185.0,0
49450,5,72792,2,25,0,27,146,0,6535.0,0
49451,5,90287,2,3,0,27,108,0,4885.0,1
49452,3,82319,2,6,0,27,93,0,4735.0,1
49453,3,74997,2,5,0,27,17,0,10135.0,0
49454,4,77659,2,3,0,27,27,0,4935.0,1
49455,5,66847,2,6,0,27,31,0,5135.0,0
49456,3,58666,2,5,0,27,94,0,6285.0,1
49457,3,72315,2,4,0,27,114,0,5535.0,1
49458,2,81522,2,5,0,27,112,0,9035.0,0
49459,7,94120,2,3,0,27,242,0,4335.0,1
49460,5,108825,2,24,0,27,223,1,4005.0,0
49461,5,97480,2,5,0,27,25,0,4745.0,0
49462,8,86680,2,24,0,27,230,1,5345.0,0
49463,5,91409,2,6,0,27,61,1,4245.0,2
49464,5,106225,2,5,0,27,123,1,3505.0,2
49465,4,88673,2,6,0,27,51,0,5295.0,0
49466,5,97069,2,6,0,27,108,0,3305.0,1
49467,3,79257,2,3,0,27,27,0,6790.0,1
49468,4,84946,2,5,0,27,131,0,4945.0,1
49469,5,94910,2,5,0,27,179,0,9745.0,0
49470,6,106316,2,25,0,27,48,0,4500.0,0
49471,2,61864,2,4,0,27,88,0,6545.0,1
49472,4,86927,2,4,0,27,93,0,3905.0,0
49473,6,75540,2,5,0,27,80,1,5045.0,2
49474,6,63514,2,5,0,27,56,0,5095.0,1
49475,5,65495,2,6,0,27,31,0,6045.0,1
49476,5,79919,2,3,0,27,80,0,8445.0,0
49477,5,80392,2,5,0,27,131,0,7945.0,0
49478,5,96183,2,6,0,27,61,0,4345.0,1
49479,3,90950,2,3,0,27,211,0,7045.0,0
49480,4,87048,2,18,0,27,35,1,6945.0,2
49481,4,73684,2,5,0,27,114,0,9345.0,0
49482,4,67122,2,6,0,27,103,0,8145.0,2
49483,4,80990,2,18,0,27,51,0,8245.0,2
49484,5,58754,2,6,0,27,22,1,5145.0,2
49485,5,76871,2,4,0,27,114,0,8395.0,2
49486,7,90479,2,6,0,27,110,0,4345.0,0
49487,3,51198,2,6,0,27,15,0,8245.0,2
49488,3,65298,2,3,0,27,21,0,7245.0,2
49489,6,78808,2,3,0,27,80,0,5245.0,1
49490,6,38848,2,10,2,27,13,0,4445.0,2
49491,4,100586,2,4,0,27,144,0,4245.0,0
49492,3,88281,2,5,0,27,51,0,10325.0,2
49493,4,94935,2,6,0,27,10,0,4445.0,2
49494,6,83202,2,25,0,27,35,1,4645.0,2
49495,6,69790,2,25,0,27,21,0,4005.0,2
49496,7,87466,2,6,0,2,224,0,5170.0,0
49497,5,84453,2,24,0,2,149,0,4760.0,0
49498,6,61637,2,22,0,2,145,0,5170.0,1
49499,3,67181,2,6,0,2,31,1,5970.0,0
49500,5,83954,2,5,0,2,20,1,4660.0,1
49501,5,84621,2,6,0,2,51,1,4660.0,0
49502,8,87994,2,5,0,2,57,1,3460.0,1
49503,4,68902,2,4,0,2,88,0,10185.0,3
49504,6,87233,2,10,2,2,39,1,3860.0,1
49505,6,89205,2,3,0,2,210,0,3660.0,1
49506,4,59445,2,3,0,2,15,0,5470.0,1
49507,5,74970,2,6,0,2,6,0,4960.0,3
49508,6,76615,2,17,2,2,36,0,4660.0,1
49509,4,81972,2,6,0,2,35,0,7180.0,0
49510,4,75329,2,24,0,2,132,0,5670.0,1
49511,4,91452,2,6,0,2,61,0,3660.0,1
49512,6,84077,2,22,0,2,183,0,4360.0,1
49513,4,72279,2,5,0,2,17,0,4660.0,0
49514,6,80547,2,5,0,2,57,1,3760.0,1
49515,4,53096,2,5,0,2,42,1,5870.0,0
49516,6,69308,2,22,0,2,145,0,4960.0,1
49517,5,67909,2,5,0,2,12,0,4860.0,1
49518,8,89327,2,5,0,2,171,0,3460.0,0
49519,8,55217,2,6,0,2,160,0,3560.0,0
49520,6,72860,2,22,0,2,172,0,4160.0,0
49521,5,85102,2,5,0,2,93,1,4160.0,1
49522,7,57441,2,3,0,2,185,0,4360.0,1
49523,5,81218,2,6,0,2,51,0,4360.0,0
49524,5,88136,2,3,0,2,198,1,5370.0,1
49525,5,88455,2,5,0,2,176,0,3460.0,0
49526,6,55235,2,4,0,2,113,0,4760.0,1
49527,5,50313,2,24,0,2,81,0,5670.0,1
49528,5,77706,2,6,0,2,80,1,4160.0,0
49529,6,96149,2,6,0,2,110,0,3050.0,0
49530,5,80638,2,6,0,2,9,0,5060.0,1
49531,4,50092,2,6,0,2,22,0,5970.0,1
49532,5,84381,2,5,0,2,20,1,4660.0,1
49533,7,60970,2,12,2,2,120,0,4960.0,0
49534,5,79936,2,3,0,2,186,0,4160.0,1
49535,6,95527,2,5,0,2,181,0,4060.0,0
49536,3,60707,2,3,0,2,21,0,6670.0,1
49537,5,40665,2,3,0,2,33,0,4760.0,1
49538,7,68071,2,22,0,2,202,0,4560.0,0
49539,5,83631,2,4,0,2,131,1,5170.0,1
49540,3,56922,2,3,0,2,15,1,6670.0,1
49541,6,84799,2,6,0,2,99,0,4060.0,0
49542,8,77756,2,5,0,2,180,0,4660.0,1
49543,4,87694,2,3,0,2,93,1,3760.0,1
49544,4,82813,2,3,0,2,112,0,5770.0,1
49545,4,77511,2,5,0,2,146,0,6170.0,1
49546,8,81658,2,6,0,2,117,1,4760.0,0
49547,4,55946,2,3,0,2,42,0,4860.0,1
49548,7,64614,2,4,0,2,159,0,5470.0,0
49549,4,58842,2,5,0,2,42,0,5670.0,0
49550,6,82066,2,5,0,2,57,0,3960.0,1
49551,4,83794,2,4,0,2,164,0,5870.0,1
49552,5,75968,2,3,0,2,186,0,6470.0,0
49553,5,96737,2,3,0,2,211,0,3960.0,1
49554,7,79907,2,22,0,2,221,0,4160.0,0
49555,4,97126,2,6,0,2,61,0,3960.0,0
49556,5,94104,2,6,0,2,61,0,3560.0,0
49557,6,88232,2,4,0,2,171,0,3960.0,0
49558,6,78123,2,3,0,2,221,0,4560.0,1
49559,5,66343,2,24,0,2,158,0,5670.0,0
49560,4,74951,2,3,0,2,27,0,5970.0,0
49561,6,76838,2,5,0,2,155,0,5470.0,0
49562,7,84714,2,6,0,2,135,0,4160.0,0
49563,4,97472,2,6,0,2,61,0,3660.0,1
49564,6,82899,2,6,0,2,210,0,4560.0,1
49565,6,87632,2,6,0,2,171,0,8180.0,0
49566,6,62424,2,4,0,2,134,0,4160.0,1
49567,6,89437,2,3,0,2,135,0,4160.0,0
49568,6,92070,2,6,0,2,110,0,3260.0,0
49569,8,79185,2,4,0,2,180,0,4160.0,1
49570,4,93384,2,6,0,2,61,1,3960.0,1
49571,5,81103,2,3,0,2,112,1,5170.0,0
49572,8,74711,2,6,0,2,124,0,3160.0,1
49573,4,52403,2,14,2,2,15,0,5170.0,1
49574,5,61778,2,4,0,2,56,0,5570.0,1
49575,5,64254,2,14,2,2,4,0,3860.0,1
49576,4,71977,2,3,0,2,27,0,4760.0,1
49577,8,79990,2,6,0,2,90,0,3460.0,0
49578,5,76725,2,14,2,2,27,0,4660.0,1
49579,5,84344,2,3,0,2,112,0,8680.0,0
49580,5,75584,2,4,0,2,114,0,5370.0,1
49581,3,86575,2,4,0,2,112,0,4960.0,0
49582,5,68053,2,3,0,2,56,1,4960.0,1
49583,6,89270,2,6,0,2,79,0,5970.0,0
49584,8,85524,2,6,0,2,39,0,4860.0,3
49585,5,99945,2,6,0,2,61,1,3660.0,0
49586,3,70729,2,6,0,2,42,0,5470.0,1
49587,7,74073,2,24,0,2,208,0,4560.0,1
49588,6,79923,2,18,0,2,90,1,4460.0,1
49589,4,86658,2,3,0,2,198,0,5670.0,1
49590,4,90493,2,6,0,2,61,0,4160.0,1
49591,5,76034,2,6,0,2,6,0,5770.0,1
49592,7,46246,2,22,0,2,109,0,4560.0,1
49593,5,85514,2,4,0,2,131,0,4160.0,0
49594,4,71207,2,6,0,2,42,0,5270.0,1
49595,7,83030,2,10,2,2,39,0,3960.0,1
49596,4,60236,2,6,0,2,56,0,5470.0,1
49597,5,39482,2,3,0,2,23,0,5170.0,1
49598,4,78631,2,24,0,2,186,0,7180.0,1
49599,4,87320,2,3,0,2,198,0,5770.0,0
49600,4,65359,2,3,0,2,56,0,5170.0,0
49601,5,83226,2,6,0,2,70,0,9680.0,3
49602,7,79095,2,5,0,2,155,1,4560.0,1
49603,7,93682,2,5,0,2,205,0,4160.0,1
49604,6,86156,2,5,0,2,99,0,6670.0,0
49605,4,50532,2,6,0,2,15,0,9980.0,0
49606,7,80910,2,6,0,2,39,0,3660.0,1
49607,4,80329,2,5,0,2,131,0,4860.0,1
49608,5,72936,2,5,0,2,114,0,4660.0,1
49609,5,67478,2,3,0,2,56,0,4660.0,1
49610,6,65194,2,20,2,2,32,0,4660.0,1
49611,4,72911,2,5,0,2,80,0,5970.0,0
49612,5,80927,2,3,0,2,198,0,5670.0,0
49613,4,80945,2,3,0,2,198,1,5770.0,2
49614,6,85810,2,6,0,2,135,0,4160.0,1
49615,4,74742,2,5,0,2,146,0,6170.0,1
49616,5,61981,2,3,0,2,56,1,4660.0,1
49617,4,76617,2,6,0,2,42,0,5470.0,1
49618,5,73517,2,18,0,2,42,0,5470.0,0
49619,6,80228,2,6,0,2,99,0,4560.0,0
49620,4,86513,2,1,0,2,198,0,4760.0,1
49621,6,75009,2,20,2,2,36,1,6170.0,1
49622,5,86087,2,6,0,2,51,0,4660.0,0
49623,4,75644,2,3,0,2,80,0,4660.0,1
49624,6,73898,2,28,2,2,90,1,4560.0,0
49625,7,88482,2,20,2,2,39,1,4160.0,1
49626,7,59180,2,5,0,2,90,0,4660.0,1
49627,5,59411,2,28,2,2,22,0,5470.0,1
49628,8,95665,2,5,0,2,205,0,4060.0,1
49629,5,75936,2,10,2,2,42,0,4160.0,1
49630,4,55195,2,10,2,2,22,1,5470.0,2
49631,6,50539,2,4,0,2,113,0,4860.0,1
49632,4,77282,2,6,0,2,42,0,5670.0,0
49633,4,67464,2,6,0,2,31,0,5670.0,1
49634,4,67056,2,6,0,2,31,0,5570.0,1
49635,6,69260,2,22,0,2,145,0,5470.0,1
49636,4,78409,2,3,0,2,186,1,6670.0,0
49637,6,79495,2,6,0,2,124,0,4160.0,0
49638,4,47645,2,6,0,2,11,0,9680.0,0
49639,4,81160,2,3,0,2,198,0,5670.0,1
49640,8,90251,2,11,2,2,168,0,6670.0,0
49641,6,93300,2,6,0,2,110,0,3860.0,0
49642,4,83673,2,3,0,2,198,0,5670.0,1
49643,8,68247,2,18,0,2,32,0,5170.0,0
49644,7,72708,2,6,0,2,124,1,3960.0,0
49645,4,85365,2,3,0,2,198,1,5670.0,1
49646,5,83736,2,6,0,2,9,0,4160.0,1
49647,5,83298,2,3,0,2,198,0,5970.0,3
49648,6,75073,2,17,2,2,107,0,5970.0,0
49649,6,90561,2,5,0,2,205,0,4160.0,1
49650,4,75404,2,6,0,2,42,0,5470.0,1
49651,5,52130,2,10,2,2,22,0,4560.0,1
49652,8,78280,2,7,0,2,124,0,5670.0,1
49653,4,66285,2,24,0,2,158,1,7480.0,1
49654,5,57008,2,10,2,2,2,1,5370.0,1
49655,6,76965,2,6,0,2,90,1,4860.0,0
49656,4,81031,2,24,0,2,215,0,4760.0,1
49657,4,55369,2,10,2,2,22,0,5470.0,1
49658,4,88173,2,24,0,2,112,0,6470.0,1
49659,4,64650,2,14,2,2,72,0,7380.0,0
49660,5,67692,2,3,0,2,56,0,4660.0,0
49661,5,77533,2,5,0,2,146,0,9680.0,3
49662,5,89968,2,24,0,2,198,0,6670.0,0
49663,5,68459,2,6,0,2,31,0,5370.0,0
49664,5,79405,2,3,0,2,80,1,4170.0,1
49665,7,81361,2,6,0,2,210,1,3670.0,1
49666,4,78471,2,3,0,2,186,0,5980.0,1
49667,5,63990,2,3,0,2,158,0,6180.0,1
49668,7,92436,2,1,0,2,227,0,3670.0,1
49669,5,94296,2,6,0,2,167,0,4170.0,1
49670,5,64750,2,6,0,2,103,0,6180.0,1
49671,7,85415,2,3,0,2,230,1,3970.0,0
49672,5,54718,2,3,0,2,42,1,8690.0,0
49673,5,84846,2,3,0,2,93,0,5380.0,1
49674,5,97453,2,5,0,2,148,1,3570.0,1
49675,5,88866,2,5,0,2,131,0,4670.0,1
49676,7,85506,2,5,0,2,191,0,6480.0,0
49677,8,75054,2,6,0,2,124,0,4170.0,0
49678,5,88384,2,24,0,2,215,0,5380.0,0
49679,4,77113,2,6,0,2,42,0,5480.0,1
49680,5,88624,2,3,0,2,198,1,5480.0,1
49681,6,66620,2,6,0,2,178,0,4770.0,1
49682,5,79199,2,3,0,2,80,0,4670.0,1
49683,6,42796,2,22,0,2,109,0,5180.0,1
49684,5,65738,2,3,0,2,56,0,5180.0,3
49685,6,79016,2,25,0,2,68,0,4170.0,1
49686,6,73967,2,3,0,2,124,1,4170.0,1
49687,4,99721,2,6,0,2,61,0,3770.0,0
49688,7,74429,2,5,0,2,155,0,5180.0,0
49689,2,37373,2,5,0,2,13,0,8190.0,0
49690,6,61683,2,6,0,2,75,0,4170.0,0
49691,6,65319,2,22,0,2,145,0,5180.0,1
49692,8,77147,2,6,0,2,124,1,4170.0,0
49693,6,93868,2,6,0,2,110,0,4170.0,0
49694,7,86541,2,6,0,2,135,1,6980.0,0
49695,5,44617,2,5,0,2,50,0,5480.0,1
49696,5,87831,2,4,0,2,93,0,4170.0,0
49697,5,91362,2,6,0,2,61,0,4170.0,1
49698,7,77191,2,20,2,2,36,0,5480.0,0
49699,4,91766,2,4,0,2,179,0,4170.0,1
49700,7,89089,2,4,0,2,191,0,5680.0,0
49701,7,84936,2,6,0,2,39,0,4670.0,1
49702,6,62853,2,6,0,2,75,0,4670.0,0
49703,6,71737,2,24,0,2,124,1,4170.0,1
49704,7,97458,2,6,0,2,42,0,4170.0,1
49705,6,73298,2,6,0,2,90,0,4670.0,0
49706,5,77084,2,4,0,2,114,1,4670.0,1
49707,6,83420,2,3,0,2,230,0,4170.0,1
49708,6,74277,2,6,0,2,90,0,4670.0,0
49709,6,91430,2,6,0,2,110,0,4170.0,0
49710,2,74613,2,5,0,2,42,0,7490.0,0
49711,3,74150,2,3,0,2,27,0,6180.0,1
49712,2,45309,2,28,2,2,1,0,7690.0,1
49713,7,86299,2,6,0,2,210,1,3970.0,1
49714,8,84551,2,4,0,2,171,1,4170.0,3
49715,8,99961,2,4,0,2,205,1,4170.0,1
49716,4,74390,2,5,0,2,17,0,4170.0,0
49717,5,85969,2,24,0,2,198,1,6980.0,2
49718,5,57009,2,3,0,2,42,0,4670.0,1
49719,5,69686,2,6,0,2,56,1,4770.0,2
49720,5,85033,2,3,0,2,93,0,4170.0,1
49721,5,82718,2,5,0,2,131,0,4670.0,1
49722,4,64178,2,6,0,2,31,0,5680.0,1
49723,7,87140,2,4,0,2,171,1,3675.0,1
49724,8,76969,2,5,0,2,180,0,5485.0,0
49725,4,74064,2,3,0,2,97,0,5985.0,1
49726,4,77479,2,3,0,2,80,1,4175.0,1
49727,6,68307,2,22,0,2,145,0,4175.0,1
49728,7,92290,2,6,0,2,42,0,3675.0,1
49729,7,85945,2,6,0,2,135,0,3775.0,1
49730,6,90598,2,4,0,2,181,0,3375.0,1
49731,5,56862,2,4,0,2,42,0,4675.0,1
49732,3,80542,2,14,2,2,176,0,6185.0,0
49733,4,93630,2,5,0,2,179,0,4175.0,1
49734,6,84689,2,5,0,2,171,0,6485.0,0
49735,8,91713,2,6,0,2,110,0,3775.0,0
49736,4,64143,2,3,0,2,21,0,5685.0,1
49737,6,80526,2,3,0,2,135,0,4175.0,1
49738,5,65024,2,14,2,2,133,0,6170.0,0
49739,4,84409,2,3,0,2,93,0,4175.0,1
49740,6,82881,2,6,0,2,210,0,4475.0,1
49741,8,69620,2,6,0,2,75,0,3975.0,0
49742,5,49833,2,5,0,2,50,0,4775.0,1
49743,4,71321,2,3,0,2,80,0,5385.0,1
49744,4,89632,2,6,0,2,51,1,4175.0,1
49745,4,64203,2,10,2,2,31,1,4175.0,1
49746,5,70710,2,3,0,2,80,0,8695.0,0
49747,4,72951,2,10,2,2,42,0,4175.0,1
49748,6,65883,2,6,0,2,75,0,4675.0,1
49749,4,79899,2,3,0,2,80,0,4175.0,1
49750,6,76817,2,4,0,2,155,0,4175.0,1
49751,4,81994,2,3,0,2,269,0,5685.0,0
49752,6,74806,2,6,0,2,90,0,4175.0,1
49753,4,51914,2,6,0,2,22,0,5485.0,1
49754,7,88240,2,5,0,2,135,1,5685.0,0
49755,8,85883,2,6,0,2,154,0,3375.0,0
49756,5,78242,2,25,0,2,27,0,5785.0,1
49757,3,28923,2,28,2,2,0,0,5685.0,1
49758,5,84802,2,5,0,2,131,0,9495.0,1
49759,3,52430,2,28,2,2,2,0,5685.0,1
49760,6,58754,2,6,0,2,90,0,7995.0,0
49761,6,79177,2,4,0,2,155,0,4875.0,1
49762,4,72366,2,3,0,2,186,0,9195.0,0
49763,6,61201,2,3,0,2,187,0,5885.0,1
49764,8,85530,2,18,0,2,39,0,4175.0,0
49765,7,90922,2,6,0,2,87,1,4175.0,0
49766,4,88072,2,21,3,2,20,0,7995.0,1
49767,5,83523,2,6,0,2,149,0,5885.0,1
49768,5,74734,2,6,0,2,42,0,4775.0,0
49769,6,80949,2,14,2,2,39,1,3065.0,1
49770,4,51541,2,6,0,2,22,0,5485.0,1
49771,5,81739,2,4,0,2,131,0,7995.0,0
49772,5,62790,2,6,0,2,31,0,4575.0,1
49773,5,78299,2,3,0,2,27,0,4975.0,1
49774,4,73121,2,6,0,2,80,0,8695.0,0
49775,4,75972,2,3,0,2,27,0,5785.0,0
49776,5,66232,2,3,0,2,56,0,4175.0,1
49777,4,80085,2,4,0,2,131,0,8495.0,1
49778,6,43990,2,22,0,2,109,0,4675.0,1
49779,4,70688,2,3,0,2,132,0,8895.0,0
49780,6,86671,2,5,0,2,135,0,4175.0,1
49781,4,72931,2,5,0,2,80,0,4675.0,1
49782,5,88597,2,24,0,2,198,0,6685.0,1
49783,6,79054,2,24,0,2,208,1,4675.0,1
49784,5,91100,2,6,0,2,85,0,9195.0,3
49785,5,66406,2,22,0,2,103,1,4175.0,0
49786,3,68587,2,3,0,2,21,0,4465.0,1
49787,7,39765,2,6,0,2,46,0,4175.0,0
49788,4,81803,2,3,0,2,93,0,4175.0,0
49789,4,90401,2,24,0,2,211,0,4175.0,1
49790,5,72886,2,10,2,2,6,0,5185.0,1
49791,6,66062,2,22,0,2,145,0,4675.0,1
49792,5,72124,2,6,0,2,42,0,4175.0,1
49793,6,82516,2,20,2,2,39,1,4675.0,1
49794,6,66493,2,22,0,2,145,0,4675.0,1
49795,5,80666,2,5,0,2,131,1,4675.0,1
49796,3,85703,2,6,0,2,51,0,4775.0,0
49797,2,45151,2,5,0,2,18,1,7695.0,1
49798,2,44985,2,24,0,2,105,0,7695.0,0
49799,7,85792,2,3,0,2,230,0,3975.0,1
49800,2,69145,2,3,0,2,158,0,7695.0,0
49801,5,83206,2,18,0,2,51,0,4175.0,1
49802,7,89507,2,3,0,2,230,0,4175.0,1
49803,5,88308,2,28,2,2,51,0,3475.0,1
49804,5,65826,2,5,0,2,12,0,4975.0,1
49805,6,81237,2,24,0,2,230,0,4175.0,0
49806,6,78333,2,18,0,2,124,0,7195.0,0
49807,5,56878,2,5,0,2,2,0,5785.0,0
49808,7,72145,2,21,3,2,36,1,6685.0,1
49809,6,69534,2,10,2,2,91,0,5785.0,0
49810,5,81888,2,2,0,2,215,0,9695.0,0
49811,7,82226,2,4,0,2,191,0,5585.0,0
49812,6,80283,2,25,0,2,183,1,5185.0,0
49813,4,70763,2,3,0,2,80,0,4175.0,1
49814,4,98778,2,6,0,2,61,1,4175.0,0
49815,8,81241,2,6,0,2,99,0,3675.0,0
49816,6,70877,2,22,0,2,172,0,4175.0,1
49817,5,74089,2,3,0,2,80,0,4175.0,1
49818,5,95874,2,24,0,2,271,0,4175.0,0
49819,6,75020,2,3,0,2,221,1,4175.0,0
49820,5,97366,2,5,0,2,148,0,3775.0,1
49821,5,77094,2,3,0,2,80,1,3675.0,1
49822,2,81209,2,4,0,2,131,0,6085.0,1
49823,5,99070,2,3,0,2,211,0,4175.0,3
49824,7,63773,2,6,0,2,75,0,4175.0,0
49825,7,82670,2,6,0,2,99,0,3875.0,0
49826,6,86724,2,18,0,2,99,0,4175.0,1
49827,8,77995,2,6,0,2,155,0,6185.0,1
49828,4,74173,2,6,0,2,42,0,4175.0,1
49829,8,87960,2,6,0,2,135,1,6685.0,3
49830,6,59575,2,22,0,2,125,0,4975.0,1
49831,4,51014,2,3,0,2,15,0,5985.0,1
49832,5,64895,2,4,0,2,88,0,5585.0,1
49833,5,62627,2,5,0,2,88,0,4975.0,1
49834,5,97135,2,24,0,2,211,0,4875.0,0
49835,5,79557,2,24,0,2,186,0,6685.0,1
